# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue May 28 09:08:31 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr in [0.1,1]
# CONSTRAINT:  and pl_radestr in [0.5,3]
# CONSTRAINT:  and st_massstr in [0.1,1])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-37 d,Kepler-37,0,1,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,39.79223792,0.00002223,-0.00002223,0,0.212100,,,0,1.880,0.060,-0.070,0,,,,,,,,,,,,,,0.000000,,,0,10.21,1.32,-1.19,0,456,,,0,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5417.00,75.00,-75.00,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,[Fe/H],4.57,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000,0.1196000,-0.1191000,9.7700010,0.0040000,-0.0040000,7.9420000,0.0130000,-0.0130000,9.5498800,0.0002580,-0.0002580,2014-11-21,2014-12-18,2014-11-21
Kepler-37 d,Kepler-37,0,1,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Natur.494..452B/abstract target=ref> Barclay et al. 2013 </a>,39.79218700,0.00004000,-0.00004300,0,0.207600,0.001600,-0.002200,0,1.990,0.110,-0.140,0,0.178,0.010,-0.012,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Natur.494..452B/abstract target=ref> Barclay et al. 2013 </a>,,5417.00,75.00,-75.00,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,[m/H],4.57,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000,0.1196000,-0.1191000,9.7700010,0.0040000,-0.0040000,7.9420000,0.0130000,-0.0130000,9.5498800,0.0002580,-0.0002580,2016-10-26,2013-02,2014-05-14
Kepler-37 d,Kepler-37,0,1,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,39.79223792,0.00002223,-0.00002223,0,0.212100,,,0,1.880,0.060,-0.070,0,,,,,,,,,,,,,,0.000000,,,0,10.21,1.32,-1.19,0,456,,,0,1,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5417.00,75.00,-75.00,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,[Fe/H],4.57,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000,0.1196000,-0.1191000,9.7700010,0.0040000,-0.0040000,7.9420000,0.0130000,-0.0130000,9.5498800,0.0002580,-0.0002580,2015-08-25,2015-09-24,2015-08-25
Kepler-37 d,Kepler-37,0,1,4,Transit,2013,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,39.79223792,0.00002223,-0.00002223,0,0.212100,,,0,1.880,0.060,-0.070,0,,,,,,,,,,,,,,0.000000,,,0,10.21,1.32,-1.19,0,456,,,0,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5417.00,75.00,-75.00,0,0.77,0.03,-0.03,0,0.80,0.07,-0.07,0,-0.320,0.070,-0.070,0,[Fe/H],4.57,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h56m14.22s,284.0592503,+44d31m06.14s,44.5183733,63.9207000,0.1196000,-0.1191000,9.7700010,0.0040000,-0.0040000,7.9420000,0.0130000,-0.0130000,9.5498800,0.0002580,-0.0002580,2014-11-18,2014-12-04,2014-11-18
Kepler-371 b,Kepler-371,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,34.76305430,0.00021320,-0.00021320,0,0.193800,,,0,1.750,0.230,-0.220,0,,,,,,,,,,,,,,0.000000,,,0,22.23,8.51,-6.60,0,554,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5670.00,113.00,-102.00,0,0.95,0.12,-0.12,0,0.80,0.07,-0.04,0,-0.360,0.150,-0.150,0,[Fe/H],4.39,0.14,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441,813.1920000,12.4225000,-12.4225000,13.9970000,0.2060000,-0.2060000,12.3440000,0.0250000,-0.0250000,13.7984000,0.0002130,-0.0002130,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-371 c,Kepler-371,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,67.96865600,0.00058540,-0.00058540,0,0.303100,,,0,1.710,0.220,-0.220,0,,,,,,,,,,,,,,0.000000,,,0,9.09,3.48,-2.70,0,443,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5670.00,113.00,-102.00,0,0.95,0.12,-0.12,0,0.80,0.07,-0.04,0,-0.360,0.150,-0.150,0,[Fe/H],4.39,0.14,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m18.36s,292.3264835,+38d39m27.16s,38.6575441,813.1920000,12.4225000,-12.4225000,13.9970000,0.2060000,-0.2060000,12.3440000,0.0250000,-0.0250000,13.7984000,0.0002130,-0.0002130,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-386 c,Kepler-386,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,25.19339890,0.00016890,-0.00016890,0,0.156000,,,0,1.950,0.090,-0.150,0,,,,,,,,,,,,,,0.000000,,,0,16.34,2.70,-3.18,0,513,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5009.00,82.00,-75.00,0,0.84,0.04,-0.06,0,0.80,0.06,-0.03,0,0.160,0.150,-0.150,0,[Fe/H],4.49,0.08,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m26.14s,289.8589165,+48d41m37.71s,48.6938077,882.4620000,29.3840000,-27.5800000,15.9490000,0.1720000,-0.1720000,13.6050000,0.0410000,-0.0410000,15.6172000,0.0005050,-0.0005050,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-589 b,Kepler-589,0,1,2,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,16.54941400,0.00009800,-0.00009800,0,0.118000,,,0,2.400,1.400,-1.400,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,638,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5337.00,90.00,-90.00,0,0.87,0.49,-0.49,0,0.80,0.08,-0.08,0,,,,0,,4.46,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h42m33.94s,280.6414331,+47d45m07.41s,47.7520581,612.8030000,7.8850000,-7.6920000,14.7750000,0.0350000,-0.0350000,12.8650000,0.0260000,-0.0260000,14.6611000,0.0003100,-0.0003100,2013-10-28,2014-01-08,2013-10-28
Kepler-646 b,Kepler-646,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,15.87364565,0.00004300,-0.00004300,0,0.114900,,,0,1.610,0.710,-0.120,0,,,,,,,,,,,,,,0.000000,,,0,37.63,53.75,-8.78,0,632,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5654.00,212.00,-170.00,0,0.74,0.33,-0.05,0,0.80,0.10,-0.07,0,-0.560,0.340,-0.260,0,[Fe/H],4.61,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m53.15s,290.4714596,+44d23m13.35s,44.3870422,451.7940000,3.1815000,-3.1815000,14.0260000,0.1260000,-0.1260000,12.0890000,0.0160000,-0.0160000,13.7654000,0.0002080,-0.0002080,2014-11-18,2014-12-04,2014-11-18
Kepler-646 b,Kepler-646,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,15.87364565,0.00004300,-0.00004300,0,0.114900,,,0,1.610,0.710,-0.120,0,,,,,,,,,,,,,,0.000000,,,0,37.63,53.75,-8.78,0,632,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5654.00,212.00,-170.00,0,0.74,0.33,-0.05,0,0.80,0.10,-0.07,0,-0.560,0.340,-0.260,0,[Fe/H],4.61,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m53.15s,290.4714596,+44d23m13.35s,44.3870422,451.7940000,3.1815000,-3.1815000,14.0260000,0.1260000,-0.1260000,12.0890000,0.0160000,-0.0160000,13.7654000,0.0002080,-0.0002080,2014-11-21,2014-12-18,2014-11-21
Kepler-646 b,Kepler-646,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,15.87360981,0.00004485,-0.00004485,0,0.114900,,,0,1.530,0.330,-0.120,0,,,,,,,,,,,,,,0.000000,,,0,37.68,26.18,-9.72,0,632,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5656.00,187.00,-187.00,0,0.74,0.16,-0.06,0,0.80,0.09,-0.08,0,-0.560,0.300,-0.300,0,[Fe/H],4.61,0.04,-0.14,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m53.15s,290.4714596,+44d23m13.35s,44.3870422,451.7940000,3.1815000,-3.1815000,14.0260000,0.1260000,-0.1260000,12.0890000,0.0160000,-0.0160000,13.7654000,0.0002080,-0.0002080,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-646 b,Kepler-646,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,15.87364565,0.00004300,-0.00004300,0,0.114900,,,0,1.610,0.710,-0.120,0,,,,,,,,,,,,,,0.000000,,,0,37.63,53.75,-8.78,0,632,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5654.00,212.00,-170.00,0,0.74,0.33,-0.05,0,0.80,0.10,-0.07,0,-0.560,0.340,-0.260,0,[Fe/H],4.61,0.03,-0.26,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m53.15s,290.4714596,+44d23m13.35s,44.3870422,451.7940000,3.1815000,-3.1815000,14.0260000,0.1260000,-0.1260000,12.0890000,0.0160000,-0.0160000,13.7654000,0.0002080,-0.0002080,2015-08-25,2015-09-24,2015-08-25
Kepler-859 b,Kepler-859,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,20.38164000,0.00018000,-0.00018000,0,0.135000,,,0,2.700,1.000,-1.000,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,511,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5097.00,75.00,-75.00,0,0.70,0.23,-0.23,0,0.80,0.04,-0.04,0,,,,0,,4.65,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m58.04s,286.7418337,+43d11m24.43s,43.1901197,839.9030000,28.3330000,-26.5730000,15.9770000,1.1330000,-1.1330000,13.8580000,0.0520000,-0.0520000,15.8805000,0.0005790,-0.0005790,2013-10-28,2014-01-08,2013-10-28
Kepler-977 b,Kepler-977,0,1,1,Transit,2016,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,26.85336000,0.00021000,-0.00021000,0,0.163000,,,0,2.600,2.500,-2.500,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,535,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5311.00,83.00,-83.00,0,0.85,0.83,-0.83,0,0.80,0.23,-0.23,0,,,,0,,4.48,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m03.89s,291.5161959,+42d14m53.06s,42.2480736,568.7510000,6.4120000,-6.4120000,14.7540000,0.0570000,-0.0570000,12.9200000,0.0280000,-0.0280000,14.8235000,0.0004410,-0.0004410,2013-10-28,2014-01-08,2013-10-28
HD 191939 d,HD 191939,1,1,6,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ORELL_MIQUEL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221100667O/abstract target=ref>Orell-Miquel et al. 2022</a>,38.35303700,0.00006000,-0.00006000,0,0.213200,0.006500,-0.006100,0,2.995,0.070,-0.070,0,0.267,0.006,-0.006,0,2.80000,0.60000,-0.60000,0,0.00881,0.00189,-0.00189,0,Mass,0.031000,0.018000,-0.012000,0,14.30,1.00,-1.00,0,540,11,-11,0,0,<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>,G9 V,5348.00,100.00,-100.00,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.150,0.060,-0.060,0,[Fe/H],4.30,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,53.6089000,0.0733000,-0.0731000,8.9700000,0.0300000,-0.0300000,7.1800000,0.0210000,-0.0210000,8.7747600,0.0002380,-0.0002380,2022-11-14,2022-11,2022-11-14
HD 219134 d,HD 219134,1,1,6,Radial Velocity,2015,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,46.85900000,0.02800000,-0.02800000,0,0.237000,0.003000,-0.003000,0,1.610,0.020,-0.020,-1,0.144,0.002,-0.002,-1,16.17000,0.64000,-0.64000,-1,0.05088,0.00201,-0.00201,-1,Mass,0.138000,0.025000,-0.025000,0,4.72,0.15,-0.15,0,410,3,-3,0,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,,4699.00,16.00,-16.00,0,0.78,0.01,-0.01,0,0.81,0.03,-0.03,0,0.110,0.040,-0.040,0,[Fe/H],4.57,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.5312700,0.0038400,-0.0038500,5.5691100,0.0230000,-0.0230000,3.2610000,0.3040000,-0.3040000,5.2402000,0.0022257,-0.0022257,2017-03-14,2017-03,2017-03-16
